Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
1980-01-01,,52910.11,,,,3877.71,,,34821.45,,,,27625.16,41526.16,145439.98,,,,,104198.66,,,,,,,,,26917.98,,23617.8,23738.66,,,,10436.96,,
1980-01-02,,53532.99,,,,3979.8,,,34394.82,,,,27676.85,41510.96,145355.19,,,,,106492.6,,,,,,,,,24720.5,,24225.09,23388.85,,,,10183.78,,
1980-01-03,,52062.49,,,,3745.3,,,34169.0,,,,28220.82,42134.83,146278.24,,,,,105228.51,,,,,,,,,24809.38,,24107.22,24265.53,,,,9798.46,,
1980-01-04,,49985.73,,,,3820.41,,,34011.97,,,,28344.47,39659.64,146776.29,,,,,105814.33,,,,,,,,,24659.43,,24539.79,25678.82,,,,9915.48,,
1980-01-05,,51375.3,,,,4100.08,,,33969.7,,,,28480.01,39397.63,147044.59,,,,,104477.55,,,,,,,,,24579.42,,24319.43,24686.01,,,,9428.84,,
1980-01-06,,51291.51,,,,4489.15,,,34266.3,,,,28849.61,39898.95,146985.01,,,,,103815.29,,,,,,,,,23802.94,,24112.0,24629.7,,,,9017.05,,
1980-01-07,,53288.79,,,,4283.6,,,33893.61,,,,29128.25,39917.86,147384.61,,,,,103367.61,,,,,,,,,23644.09,,23781.11,26637.72,,,,8974.62,,
1980-01-08,,49588.2,,,,4354.91,,,33928.95,,,,29403.24,40352.18,146681.07,,,,,101491.68,,,,,,,,,23352.93,,24009.75,26363.82,,,,8752.41,,
1980-01-09,,43065.34,,,,4418.4,,,33952.32,,,,29982.63,40260.56,144967.64,,,,,100953.87,,,,,,,,,23063.63,,23708.92,26596.54,,,,8519.51,,
1980-01-10,,42472.45,,,,4344.85,,,33989.85,,,,31893.3,39308.17,143471.51,,,,,100701.79,,,,,,,,,23445.13,,23614.89,26211.55,,,,8368.97,,
1980-01-11,,41516.73,,,,4182.69,,,33898.82,,,,32013.01,39337.19,143582.41,,,,,100429.89,,,,,,,,,23503.86,,23573.31,27525.51,,,,8353.7,,
1980-01-12,,42207.34,,,,4026.82,,,33870.61,,,,31571.96,39504.18,142687.47,,,,,100739.48,,,,,,,,,23850.34,,23818.51,27626.87,,,,8007.29,,
1980-01-13,,42772.97,,,,3808.29,,,33288.02,,,,32893.87,39690.51,140333.23,,,,,98678.29,,,,,,,,,24634.64,,23843.44,27487.66,,,,7898.96,,
1980-01-14,,42990.95,,,,3795.12,,,33626.19,,,,31624.35,39528.15,131807.24,,,,,97534.38,,,,,,,,,24558.02,,23611.64,27243.82,,,,8014.57,,
1980-01-15,,43444.53,,,,3749.69,,,33336.43,,,,31557.92,39657.24,129539.77,,,,,94842.46,,,,,,,,,24525.22,,24316.76,27239.5,,,,7725.03,,
1980-01-16,,43777.47,,,,3749.94,,,33383.8,,,,32387.55,39435.38,127008.28,,,,,92649.42,,,,,,,,,24618.86,,24577.43,27866.79,,,,8033.19,,
1980-01-17,,44095.92,,,,3669.34,,,33203.65,,,,31401.36,42065.32,126891.17,,,,,89629.11,,,,,,,,,23762.83,,23639.52,27304.32,,,,7976.04,,
1980-01-18,,44505.48,,,,3263.08,,,33204.72,,,,30461.91,42193.06,127184.2,,,,,82482.76,,,,,,,,,24042.01,,20690.49,26986.24,,,,7742.32,,
1980-01-19,,44100.0,,,,3392.24,,,31759.77,,,,30737.71,43037.34,127487.72,,,,,78965.29,,,,,,,,,24230.81,,18750.84,27066.13,,,,7794.71,,
1980-01-20,,43959.8,,,,2958.23,,,31196.52,,,,30151.35,43986.61,128173.73,,,,,74840.43,,,,,,,,,24148.14,,18811.16,27445.84,,,,7903.1,,
1980-01-21,,46378.76,,,,2790.3,,,31668.51,,,,30341.65,43957.32,131193.84,,,,,75728.98,,,,,,,,,23708.79,,17427.01,27496.58,,,,7918.64,,
1980-01-22,,48582.11,,,,2844.23,,,31846.19,,,,30121.44,43971.88,134413.62,,,,,76570.78,,,,,,,,,23723.33,,18003.05,27846.61,,,,7951.15,,
1980-01-23,,49718.48,,,,2789.41,,,31719.71,,,,29776.6,44859.72,140449.65,,,,,81872.28,,,,,,,,,24065.99,,19409.5,28212.71,,,,8587.31,,
1980-01-24,,51695.46,,,,3494.44,,,31672.79,,,,29981.67,45203.63,143000.41,,,,,82714.04,,,,,,,,,24484.06,,19331.23,29665.97,,,,9104.39,,
1980-01-25,,51099.62,,,,2959.97,,,31313.56,,,,30345.27,46821.48,141100.75,,,,,82900.23,,,,,,,,,24326.47,,17753.87,30917.31,,,,9578.46,,
1980-01-26,,50805.01,,,,3040.15,,,31495.73,,,,30435.55,45091.76,141078.99,,,,,77060.39,,,,,,,,,24100.84,,17585.46,30299.64,,,,9150.73,,
1980-01-27,,50591.92,,,,3038.22,,,31806.9,,,,30633.47,44804.13,140722.19,,,,,77805.52,,,,,,,,,23255.4,,17387.22,30736.47,,,,8502.75,,
1980-01-28,,50256.99,,,,2844.53,,,31730.13,,,,31415.47,39926.11,138527.28,,,,,75739.12,,,,,,,,,22457.92,,17388.34,30627.31,,,,8172.48,,
1980-01-29,,47681.74,,,,2821.77,,,31856.25,,,,31991.57,39231.04,137945.45,,,,,73934.01,,,,,,,,,21946.8,,17329.55,29067.79,,,,7978.91,,
1980-01-30,,47864.84,,,,2828.97,,,32412.07,,,,32027.71,40017.3,139263.13,,,,,69086.73,,,,,,,,,21981.66,,17056.31,29012.32,,,,7871.52,,
1980-01-31,,48316.58,,,,2572.43,,,33005.38,,,,33517.91,39611.45,145349.66,,,,,67396.26,,,,,,,,,21802.38,,16215.01,30143.97,,,,8169.62,,
1980-02-01,,50392.37,,,,2671.42,,,33563.69,,,,34371.31,39387.45,145444.73,,,,,68353.08,,,,,,,,,21863.36,,16677.24,32365.66,,,,8417.47,,
1980-02-02,,52247.36,,,,2890.62,,,33231.71,,,,34428.99,39693.28,146676.56,,,,,65904.85,,,,,,,,,21312.29,,17028.89,33050.11,,,,8579.21,,
1980-02-03,,51882.86,,,,3047.21,,,33823.44,,,,34106.76,39418.48,148938.82,,,,,66939.09,,,,,,,,,21163.94,,17858.83,32953.58,,,,8913.99,,
1980-02-04,,53980.56,,,,4339.33,,,34480.57,,,,33141.84,39221.36,149706.25,,,,,65806.02,,,,,,,,,20970.6,,17905.03,32132.85,,,,9209.15,,
1980-02-05,,58086.26,,,,4050.22,,,36953.84,,,,31837.97,39866.92,149637.71,,,,,65778.18,,,,,,,,,21011.58,,18232.44,31827.92,,,,9491.59,,
1980-02-06,,58676.63,,,,4541.92,,,39669.97,,,,31621.56,40152.26,149412.87,,,,,64619.61,,,,,,,,,20737.72,,18776.46,32505.81,,,,9471.76,,
1980-02-07,,60387.48,,,,5083.54,,,39291.66,,,,32353.17,39417.24,149347.43,,,,,65191.56,,,,,,,,,20685.72,,18150.37,32262.05,,,,9914.43,,
1980-02-08,,62142.47,,,,4961.1,,,38838.94,,,,31083.71,34453.37,147214.58,,,,,65410.54,,,,,,,,,20722.39,,18419.46,33034.63,,,,10103.75,,
1980-02-09,,62117.78,,,,4784.77,,,38542.92,,,,30468.68,34754.4,145988.63,,,,,66225.84,,,,,,,,,20660.49,,18802.43,32638.4,,,,10215.52,,
1980-02-10,,62893.64,,,,4576.77,,,38232.43,,,,30365.65,34951.72,145556.8,,,,,65949.36,,,,,,,,,20346.59,,18460.45,32292.69,,,,10457.46,,
1980-02-11,,63320.08,,,,4347.73,,,38529.97,,,,30357.72,35082.64,146894.56,,,,,65636.55,,,,,,,,,20392.71,,18938.37,32123.53,,,,10660.4,,
1980-02-12,,62118.62,,,,3867.55,,,38529.84,,,,31375.9,35204.43,146609.16,,,,,65503.82,,,,,,,,,20435.44,,18168.11,32751.55,,,,10574.82,,
1980-02-13,,60679.33,,,,3839.19,,,38482.89,,,,32947.54,36374.71,146821.75,,,,,65336.77,,,,,,,,,20153.07,,18687.38,32864.95,,,,10689.9,,
1980-02-14,,55857.74,,,,3971.01,,,38581.98,,,,32953.33,36274.58,146917.69,,,,,63551.73,,,,,,,,,19892.57,,18473.89,32149.13,,,,10620.81,,
1980-02-15,,53510.44,,,,3781.33,,,38676.86,,,,31493.65,35313.06,144774.7,,,,,62764.81,,,,,,,,,20479.95,,17314.79,30900.76,,,,10224.01,,
1980-02-16,,52356.13,,,,3868.33,,,38858.69,,,,30802.67,35088.12,145581.62,,,,,62257.02,,,,,,,,,20436.37,,17822.6,28912.49,,,,10069.47,,
1980-02-17,,52327.93,,,,3987.8,,,38516.46,,,,32041.97,36443.29,142250.56,,,,,59498.73,,,,,,,,,20263.13,,17766.25,28965.49,,,,9863.58,,
1980-02-18,,52396.85,,,,3812.35,,,38009.04,,,,28278.0,37593.97,136798.81,,,,,58785.5,,,,,,,,,20389.07,,17649.08,27925.41,,,,9467.97,,
1980-02-19,,52672.43,,,,3833.74,,,37317.95,,,,28682.88,37507.06,124395.72,,,,,59103.56,,,,,,,,,20562.36,,17646.83,27797.09,,,,9561.09,,
1980-02-20,,53901.49,,,,3572.98,,,36458.7,,,,32939.13,37140.69,123939.84,,,,,58360.88,,,,,,,,,20537.36,,19064.5,28507.62,,,,9472.32,,
1980-02-21,,52543.85,,,,3528.76,,,35954.15,,,,32650.03,36985.03,123931.85,,,,,58273.2,,,,,,,,,20175.34,,19249.09,26462.82,,,,9585.8,,
1980-02-22,,51899.64,,,,2833.93,,,35740.74,,,,30448.76,37839.08,125129.08,,,,,58529.11,,,,,,,,,19756.74,,18550.26,25580.64,,,,9444.29,,
1980-02-23,,50194.18,,,,2456.08,,,36041.27,,,,30587.59,37421.05,128511.69,,,,,57132.09,,,,,,,,,19684.72,,18640.23,25353.83,,,,9384.81,,
1980-02-24,,50460.7,,,,2251.69,,,36173.34,,,,30465.93,37500.64,130397.91,,,,,56805.34,,,,,,,,,19873.07,,18975.77,25363.75,,,,9270.61,,
1980-02-25,,50115.95,,,,2152.15,,,36243.84,,,,30456.2,37122.43,129818.23,,,,,56826.85,,,,,,,,,19498.15,,19171.5,25537.56,,,,9018.8,,
1980-02-26,,48185.49,,,,2123.67,,,36229.35,,,,31295.39,37210.78,130543.29,,,,,55802.39,,,,,,,,,20228.89,,19415.2,25118.09,,,,8501.99,,
1980-02-27,,47467.98,,,,2138.06,,,36121.83,,,,31254.95,37381.3,130128.12,,,,,55609.1,,,,,,,,,20174.27,,19297.34,25256.71,,,,8400.07,,
1980-02-28,,47156.97,,,,2133.02,,,36234.28,,,,31245.43,37063.65,128987.0,,,,,55734.76,,,,,,,,,20149.27,,19143.31,25572.44,,,,7895.35,,
1980-02-29,,43125.94,,,,2119.74,,,36272.67,,,,31130.04,37680.22,128846.58,,,,,55433.91,,,,,,,,,19900.93,,19019.52,24592.68,,,,7638.04,,
1980-03-01,,42916.17,,,,2067.21,,,36714.12,,,,31285.06,37659.24,129344.04,,,,,54182.76,,,,,,,,,20386.17,,19150.18,24335.1,,,,7621.11,,
1980-03-02,,42399.34,,,,2090.85,,,36568.56,,,,31325.17,37311.33,128636.88,,,,,53920.1,,,,,,,,,20570.79,,18781.32,25346.86,,,,11605.11,,
1980-03-03,,42990.24,,,,2148.87,,,36936.07,,,,31481.33,37254.12,128665.51,,,,,54574.2,,,,,,,,,20475.37,,19489.8,27980.61,,,,11280.61,,
1980-03-04,,42962.08,,,,2239.08,,,36304.56,,,,31171.74,37334.09,128367.0,,,,,54332.42,,,,,,,,,20420.06,,19492.7,30798.63,,,,11650.75,,
1980-03-05,,42982.16,,,,2187.56,,,36036.38,,,,31266.72,37325.01,128386.8,,,,,54292.61,,,,,,,,,20631.35,,19163.13,31259.07,,,,11687.23,,
1980-03-06,,43243.21,,,,2310.24,,,35872.2,,,,31601.03,37627.81,134752.6,,,,,54650.84,,,,,,,,,22149.83,,19134.62,31327.6,,,,11655.27,,
1980-03-07,,45621.39,,,,2344.79,,,36199.64,,,,31715.09,37408.9,140612.88,,,,,55234.55,,,,,,,,,22427.55,,18959.96,32083.42,,,,11253.4,,
1980-03-08,,49071.94,,,,2308.34,,,36103.65,,,,30275.3,36605.12,144632.18,,,,,56437.52,,,,,,,,,22320.85,,18176.83,27425.14,,,,11626.96,,
1980-03-09,,51493.18,,,,2369.42,,,35001.11,,,,27951.11,36598.43,142557.68,,,,,57565.74,,,,,,,,,21927.14,,18073.08,32811.98,,,,10194.45,,
1980-03-10,,51610.37,,,,2546.67,,,34899.6,,,,26687.11,35568.6,139975.96,,,,,57303.19,,,,,,,,,22819.96,,17954.38,33138.41,,,,9907.48,,
1980-03-11,,51830.01,,,,2453.22,,,34489.6,,,,26283.15,35846.35,141423.27,,,,,58170.54,,,,,,,,,23876.98,,18684.29,34105.23,,,,10335.1,,
1980-03-12,,51724.72,,,,2458.4,,,34852.98,,,,25967.47,35713.04,141014.05,,,,,57714.96,,,,,,,,,23947.23,,18162.07,33981.47,,,,13300.45,,
1980-03-13,,51971.9,,,,2379.0,,,35255.52,,,,26607.05,35385.41,145096.61,,,,,58753.24,,,,,,,,,23778.06,,18541.63,34408.66,,,,14104.64,,
1980-03-14,,52040.88,,,,2587.81,,,35826.41,,,,25925.23,35564.18,145736.17,,,,,59207.99,,,,,,,,,23794.9,,18762.02,33894.54,,,,13939.27,,
1980-03-15,,52770.85,,,,2576.45,,,36007.92,,,,26694.47,35510.98,145591.98,,,,,61885.98,,,,,,,,,23657.51,,19282.84,33291.65,,,,13933.46,,
1980-03-16,,54343.86,,,,2520.56,,,35344.95,,,,26795.51,35582.56,145112.74,,,,,65458.82,,,,,,,,,23321.33,,19031.68,32708.61,,,,13857.17,,
1980-03-17,,54643.4,,,,2470.54,,,35163.73,,,,26773.12,35600.29,145374.72,,,,,65396.05,,,,,,,,,23177.64,,18821.99,31397.22,,,,13813.88,,
1980-03-18,,55127.24,,,,2631.43,,,35007.57,,,,25842.35,35563.0,145274.85,,,,,62619.7,,,,,,,,,23268.72,,18666.86,30944.52,,,,13669.63,,
1980-03-19,,52865.04,,,,2643.93,,,34729.52,,,,25807.31,36201.82,146722.42,,,,,61617.28,,,,,,,,,23195.28,,18446.76,30469.52,,,,13633.1,,
1980-03-20,,52588.03,,,,2449.81,,,34590.58,,,,25704.64,36260.78,148542.77,,,,,64590.74,,,,,,,,,23285.92,,18336.7,30307.03,,,,13611.74,,
1980-03-21,,53009.12,,,,2751.49,,,34486.56,,,,25932.03,36272.48,148009.67,,,,,65460.08,,,,,,,,,23291.49,,18680.56,30134.52,,,,11023.23,,
1980-03-22,,50076.35,,,,2671.13,,,34509.15,,,,26464.0,36211.68,146500.08,,,,,68293.27,,,,,,,,,23375.26,,19508.51,31312.43,,,,11995.6,,
1980-03-23,,52813.69,,,,2510.12,,,34159.51,,,,25725.22,36371.5,145574.74,,,,,67595.91,,,,,,,,,23106.88,,19265.49,31192.99,,,,12532.99,,
1980-03-24,,52974.27,,,,2541.52,,,34079.3,,,,25800.38,36381.09,146254.85,,,,,66203.67,,,,,,,,,23152.48,,18921.9,32172.74,,,,13741.74,,
1980-03-25,,53553.96,,,,2495.03,,,33939.4,,,,25630.92,36318.43,146648.39,,,,,66761.4,,,,,,,,,23127.94,,20230.79,33143.34,,,,14158.88,,
1980-03-26,,56741.02,,,,2271.28,,,34323.23,,,,24994.26,36323.52,145793.06,,,,,65846.44,,,,,,,,,22978.89,,22089.25,33466.52,,,,13694.48,,
1980-03-27,,60054.6,,,,2353.79,,,34926.62,,,,25387.36,36310.75,147661.56,,,,,65166.07,,,,,,,,,23103.46,,29204.44,33748.74,,,,13023.7,,
1980-03-28,,68612.16,,,,2642.23,,,35554.45,,,,25453.2,36300.47,144917.42,,,,,65540.08,,,,,,,,,23141.96,,30194.22,34002.36,,,,12533.81,,
1980-03-29,,70786.42,,,,2735.07,,,35506.47,,,,25629.12,36007.96,144290.21,,,,,68330.02,,,,,,,,,22949.67,,32143.3,34981.59,,,,12165.77,,
1980-03-30,,70738.61,,,,2491.41,,,35200.74,,,,25666.25,35471.62,143485.32,,,,,73342.63,,,,,,,,,23355.91,,32168.69,34991.96,,,,11993.17,,
1980-03-31,,63263.09,,,,2468.15,,,33451.47,,,,25695.15,35488.74,142990.97,,,,,76583.64,,,,,,,,,23606.4,,32375.73,34887.07,,,,11945.19,,
1980-04-01,,72936.96,,,,1991.75,,,39460.72,,,,26313.2,32991.36,143348.39,,,,,78384.77,,,,,,,,,23516.01,,32428.38,35001.46,,,,15543.28,,
1980-04-02,,70686.12,,,,1910.09,,,40474.59,,,,26841.72,33028.32,146518.35,,,,,78616.32,,,,,,,,,23179.85,,32242.63,34936.48,,,,14732.84,,
1980-04-03,,71503.66,,,,1776.69,,,40683.52,,,,26627.15,33101.03,146776.05,,,,,76360.29,,,,,,,,,23612.91,,32089.15,36525.23,,,,15759.83,,
1980-04-04,,80382.4,,,,2161.26,,,40820.29,,,,26330.94,32709.33,146089.87,,,,,70924.14,,,,,,,,,23727.66,,31937.63,37455.59,,,,12273.27,,
1980-04-05,,72599.52,,,,2535.69,,,40990.7,,,,26129.54,32862.92,143850.09,,,,,65622.5,,,,,,,,,24285.73,,28683.91,38450.28,,,,12533.98,,
1980-04-06,,64971.04,,,,2536.05,,,40181.01,,,,26100.86,33099.9,142737.34,,,,,66307.05,,,,,,,,,25080.87,,27214.46,37868.57,,,,12669.67,,
1980-04-07,,63731.44,,,,2601.86,,,37280.25,,,,27057.15,33147.49,141582.37,,,,,65836.62,,,,,,,,,25385.69,,22712.41,39709.98,,,,12871.45,,
1980-04-08,,63184.37,,,,2513.96,,,36656.5,,,,27024.88,33389.38,143007.72,,,,,63887.51,,,,,,,,,25638.13,,20993.29,41988.07,,,,12761.8,,
1980-04-09,,63209.78,,,,2532.03,,,36712.95,,,,26527.52,33488.88,140497.32,,,,,65858.08,,,,,,,,,25484.97,,19773.01,42552.22,,,,12492.6,,
1980-04-10,,63622.5,,,,2615.68,,,36924.68,,,,26829.48,33558.89,132501.84,,,,,65149.38,,,,,,,,,25621.65,,19464.82,43190.25,,,,12521.8,,
1980-04-11,,64039.95,,,,3147.88,,,36752.59,,,,26474.16,33099.99,128494.55,,,,,65553.74,,,,,,,,,26647.96,,18288.57,43657.04,,,,12557.35,,
1980-04-12,,67774.06,,,,3283.26,,,36566.39,,,,26558.88,32929.96,129419.31,,,,,62711.05,,,,,,,,,27057.67,,19869.74,43165.02,,,,12590.4,,
1980-04-13,,71732.47,,,,2785.32,,,36670.12,,,,26415.6,32732.29,128577.69,,,,,58928.51,,,,,,,,,26886.81,,21950.7,43121.0,,,,12445.62,,
1980-04-14,,78107.58,,,,2773.23,,,38465.17,,,,25215.71,32778.32,128639.9,,,,,57065.65,,,,,,,,,27144.36,,25013.12,43272.38,,,,11645.11,,
1980-04-15,,80400.33,,,,2809.01,,,40998.25,,,,24071.24,32628.96,125678.0,,,,,56206.5,,,,,,,,,27226.13,,21255.13,42914.88,,,,11338.72,,
1980-04-16,,81473.87,,,,3059.21,,,41031.78,,,,24316.75,32722.32,124566.32,,,,,57740.85,,,,,,,,,29703.59,,20637.78,41932.08,,,,11185.8,,
1980-04-17,,81274.84,,,,3228.67,,,40516.52,,,,24009.97,32556.4,124966.04,,,,,65140.82,,,,,,,,,31426.02,,19224.68,39123.31,,,,11213.48,,
1980-04-18,,81850.83,,,,2639.77,,,39727.52,,,,23909.37,32574.75,125072.16,,,,,67822.0,,,,,,,,,32074.45,,17652.64,39622.14,,,,11031.93,,
1980-04-19,,84453.95,,,,2935.41,,,40550.43,,,,23525.74,32588.11,129065.47,,,,,69889.08,,,,,,,,,31903.14,,16961.16,40144.9,,,,11090.04,,
1980-04-20,,84416.31,,,,2585.82,,,40260.99,,,,23202.83,32564.29,128207.38,,,,,70307.37,,,,,,,,,31985.95,,15703.0,43167.84,,,,10990.54,,
1980-04-21,,86012.58,,,,2083.02,,,39316.77,,,,23296.48,32214.79,126685.04,,,,,67926.9,,,,,,,,,31462.49,,15220.13,43523.91,,,,11109.61,,
1980-04-22,,84048.23,,,,2088.84,,,39168.44,,,,24493.06,32025.29,126912.66,,,,,63645.54,,,,,,,,,31427.84,,14027.07,44290.95,,,,12147.03,,
1980-04-23,,69635.33,,,,1813.07,,,37623.44,,,,24710.09,32081.38,127412.56,,,,,61988.87,,,,,,,,,32998.79,,13831.25,45212.38,,,,12745.97,,
1980-04-24,,65890.66,,,,1805.34,,,37242.89,,,,24970.62,32432.1,128694.86,,,,,62031.45,,,,,,,,,33604.55,,13499.01,45703.75,,,,13076.45,,
1980-04-25,,64155.62,,,,1715.7,,,37172.64,,,,24950.17,32669.41,130975.64,,,,,61172.51,,,,,,,,,35664.99,,13550.54,46087.88,,,,12704.88,,
1980-04-26,,65725.44,,,,1757.65,,,35949.4,,,,23849.47,33948.25,136116.78,,,,,63315.84,,,,,,,,,36253.45,,14235.85,45953.34,,,,12897.7,,
1980-04-27,,67499.42,,,,1790.96,,,36599.55,,,,23835.0,34246.83,140316.48,,,,,62508.2,,,,,,,,,37099.39,,14061.66,45561.84,,,,13072.44,,
1980-04-28,,72241.51,,,,1628.38,,,36499.64,,,,26070.46,34681.86,142173.44,,,,,64019.68,,,,,,,,,37937.14,,14376.32,46916.11,,,,12871.53,,
1980-04-29,,78955.27,,,,1673.81,,,36658.49,,,,26009.57,35382.67,141390.21,,,,,64587.36,,,,,,,,,37645.09,,14891.04,45155.76,,,,11851.94,,
1980-04-30,,83459.81,,,,1998.42,,,37347.51,,,,25967.54,36546.94,135030.85,,,,,66135.94,,,,,,,,,37816.9,,13491.2,42490.32,,,,11876.88,,
1980-05-01,,84647.88,,,,3235.57,,,37641.44,,,,26030.81,36677.43,134328.92,,,,,69964.08,,,,,,,,,37457.05,,13681.6,42622.54,,,,11898.16,,
1980-05-02,,84919.89,,,,3633.02,,,37815.64,,,,25976.04,36851.17,135312.12,,,,,72651.85,,,,,,,,,37858.38,,15717.82,41421.79,,,,11865.84,,
1980-05-03,,85934.37,,,,3757.4,,,38007.84,,,,26631.8,37265.76,134891.99,,,,,72497.11,,,,,,,,,37283.84,,15916.97,41133.33,,,,11892.0,,
1980-05-04,,89910.22,,,,3587.31,,,38146.51,,,,26154.8,37652.08,139505.37,,,,,74261.96,,,,,,,,,37056.08,,16244.53,40657.58,,,,11929.89,,
1980-05-05,,86866.13,,,,3883.55,,,37948.22,,,,23856.28,37646.85,136503.3,,,,,74655.86,,,,,,,,,36667.71,,18867.28,40746.55,,,,11798.63,,
1980-05-06,,85934.04,,,,3696.0,,,38353.65,,,,25017.27,38192.22,137466.33,,,,,75143.63,,,,,,,,,36271.21,,21369.67,40238.19,,,,11809.32,,
1980-05-07,,86861.12,,,,3181.55,,,38260.15,,,,26227.21,38615.47,138511.25,,,,,74363.47,,,,,,,,,36457.3,,22211.84,39827.68,,,,11746.73,,
1980-05-08,,89148.28,,,,2945.97,,,38953.38,,,,26593.37,38853.02,142986.95,,,,,74560.01,,,,,,,,,37842.79,,16040.74,39931.12,,,,11893.04,,
1980-05-09,,88971.52,,,,2948.62,,,38141.62,,,,25895.42,39449.72,144326.02,,,,,74086.94,,,,,,,,,38693.48,,14136.65,40503.09,,,,12638.55,,
1980-05-10,,88890.12,,,,2926.19,,,37686.72,,,,25581.52,40134.17,143997.14,,,,,74402.42,,,,,,,,,38406.98,,14253.12,43923.55,,,,13286.95,,
1980-05-11,,89197.92,,,,3089.87,,,37369.16,,,,27195.0,39928.53,142920.35,,,,,74683.42,,,,,,,,,38272.3,,19631.29,45047.01,,,,13488.48,,
1980-05-12,,83179.58,,,,3032.83,,,38295.26,,,,31197.13,39777.38,143600.03,,,,,74703.49,,,,,,,,,38280.6,,28064.61,45055.08,,,,13300.67,,
1980-05-13,,82714.24,,,,3019.29,,,38695.91,,,,32023.65,39564.39,147503.63,,,,,75121.95,,,,,,,,,37950.89,,28158.82,45639.28,,,,12569.9,,
1980-05-14,,79631.86,,,,2699.7,,,38768.9,,,,32065.89,40202.95,148751.55,,,,,82942.0,,,,,,,,,37148.97,,27357.06,46247.99,,,,11866.04,,
1980-05-15,,77749.4,,,,2929.4,,,38777.83,,,,32030.66,40200.19,148869.94,,,,,94501.16,,,,,,,,,31575.8,,20639.36,45980.42,,,,11771.08,,
1980-05-16,,78952.54,,,,2755.16,,,38807.91,,,,32352.53,40098.03,147534.83,,,,,90681.65,,,,,,,,,26988.31,,21368.55,44712.93,,,,11712.11,,
1980-05-17,,77631.18,,,,3394.23,,,38912.27,,,,32498.23,40384.64,146074.24,,,,,90800.47,,,,,,,,,26868.46,,20189.8,43309.65,,,,11219.04,,
1980-05-18,,77811.93,,,,3597.98,,,39306.01,,,,32961.78,40767.56,145389.55,,,,,90474.56,,,,,,,,,26888.55,,20866.36,42805.78,,,,11334.24,,
1980-05-19,,80765.15,,,,3294.22,,,39867.89,,,,31606.92,40903.38,139645.53,,,,,92776.7,,,,,,,,,26952.42,,20789.63,42960.65,,,,10872.59,,
1980-05-20,,84389.75,,,,2736.52,,,43461.0,,,,30020.24,40906.1,139642.27,,,,,88849.1,,,,,,,,,26781.73,,20829.56,44612.04,,,,11263.93,,
1980-05-21,,85103.44,,,,2859.54,,,43815.91,,,,30461.81,40649.46,140409.3,,,,,92773.49,,,,,,,,,26625.74,,21443.72,45322.47,,,,11462.1,,
1980-05-22,,86508.53,,,,2832.4,,,42318.48,,,,31562.14,40417.7,143072.55,,,,,95198.5,,,,,,,,,26647.17,,19786.62,45968.46,,,,11597.07,,
1980-05-23,,84543.08,,,,3317.39,,,42311.89,,,,31278.78,40409.37,137624.87,,,,,100029.39,,,,,,,,,26789.41,,18348.42,45707.81,,,,11476.51,,
1980-05-24,,86218.68,,,,3278.2,,,41172.73,,,,32226.48,40347.42,138363.74,,,,,102349.33,,,,,,,,,26693.92,,17444.76,46332.1,,,,10556.93,,
1980-05-25,,86306.59,,,,2893.9,,,42690.19,,,,32961.15,40125.55,139496.01,,,,,104205.66,,,,,,,,,26673.92,,17248.08,46344.41,,,,13147.89,,
1980-05-26,,86575.98,,,,2360.71,,,47964.65,,,,35321.79,40150.8,144355.7,,,,,105300.25,,,,,,,,,26728.8,,16840.94,48366.03,,,,12865.98,,
1980-05-27,,87928.08,,,,2782.03,,,48313.72,,,,37779.38,40088.46,147363.63,,,,,105952.95,,,,,,,,,26630.68,,15210.82,49174.33,,,,13103.91,,
1980-05-28,,88733.96,,,,3280.72,,,49245.52,,,,38545.83,40267.59,150568.72,,,,,108040.01,,,,,,,,,26493.12,,14626.1,49603.91,,,,12739.01,,
1980-05-29,,90923.65,,,,3569.96,,,52249.2,,,,37922.22,40334.2,153721.4,,,,,108364.72,,,,,,,,,26647.16,,14682.48,49286.5,,,,13437.78,,
1980-05-30,,91948.45,,,,3854.83,,,55020.48,,,,35031.23,40445.79,154981.62,,,,,106580.17,,,,,,,,,26498.24,,14721.36,48713.76,,,,13532.52,,
1980-05-31,,89676.69,,,,3947.08,,,52896.75,,,,34883.08,40413.11,156547.54,,,,,104663.6,,,,,,,,,27101.54,,14568.72,48125.17,,,,11729.92,,
1980-06-01,,87959.86,,,,4850.11,,,54216.68,,,,32686.31,40205.07,157396.17,,,,,106001.13,,,,,,,,,27091.66,,14129.98,48234.34,,,,10916.86,,
1980-06-02,,86434.15,,,,4354.32,,,56171.92,,,,33226.33,39815.98,157556.64,,,,,105235.0,,,,,,,,,27054.01,,12554.65,48577.32,,,,10972.27,,
1980-06-03,,86191.78,,,,3868.85,,,56186.25,,,,31214.81,39691.22,158073.15,,,,,105639.38,,,,,,,,,27033.87,,10970.05,49260.03,,,,10946.52,,
